split,category,sample_id,raw_zip_relative_path,label_zip_relative_path,raw_zip_public_url,label_zip_public_url,raw_zip_name,label_zip_name,video_member_name,label_member_name
1.Training,사거리교차로(신호등없음),bb_1_190901_vehicle_314_003,1.Training/raw_data_231108_add/TS_차대차_영상_사거리교차로(신호등없음).zip,1.Training/label_data_231108_add/TL_차대차_영상_사거리교차로(신호등없음).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%97%86%EC%9D%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%97%86%EC%9D%8C%29.zip,TS_차대차_영상_사거리교차로(신호등없음).zip,TL_차대차_영상_사거리교차로(신호등없음).zip,bb_1_190901_vehicle_314_003.mp4,bb_1_190901_vehicle_314_003.json
1.Training,사거리교차로(신호등없음),bb_1_210419_vehicle_313_030,1.Training/raw_data_231108_add/TS_차대차_영상_사거리교차로(신호등없음).zip,1.Training/label_data_231108_add/TL_차대차_영상_사거리교차로(신호등없음).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%97%86%EC%9D%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%97%86%EC%9D%8C%29.zip,TS_차대차_영상_사거리교차로(신호등없음).zip,TL_차대차_영상_사거리교차로(신호등없음).zip,bb_1_210419_vehicle_313_030.mp4,bb_1_210419_vehicle_313_030.json
1.Training,사거리교차로(신호등없음),bb_1_210524_vehicle_260_21658,1.Training/raw_data_231108_add/TS_차대차_영상_사거리교차로(신호등없음).zip,1.Training/label_data_231108_add/TL_차대차_영상_사거리교차로(신호등없음).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%97%86%EC%9D%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%97%86%EC%9D%8C%29.zip,TS_차대차_영상_사거리교차로(신호등없음).zip,TL_차대차_영상_사거리교차로(신호등없음).zip,bb_1_210524_vehicle_260_21658.mp4,bb_1_210524_vehicle_260_21658.json
1.Training,사거리교차로(신호등없음),bb_1_211224_vehicle_141_205,1.Training/raw_data_231108_add/TS_차대차_영상_사거리교차로(신호등없음).zip,1.Training/label_data_231108_add/TL_차대차_영상_사거리교차로(신호등없음).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%97%86%EC%9D%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%97%86%EC%9D%8C%29.zip,TS_차대차_영상_사거리교차로(신호등없음).zip,TL_차대차_영상_사거리교차로(신호등없음).zip,bb_1_211224_vehicle_141_205.mp4,bb_1_211224_vehicle_141_205.json
1.Training,사거리교차로(신호등없음),bb_3_220311_vehicle_245_21691,1.Training/raw_data_231108_add/TS_차대차_영상_사거리교차로(신호등없음).zip,1.Training/label_data_231108_add/TL_차대차_영상_사거리교차로(신호등없음).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%97%86%EC%9D%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%97%86%EC%9D%8C%29.zip,TS_차대차_영상_사거리교차로(신호등없음).zip,TL_차대차_영상_사거리교차로(신호등없음).zip,bb_3_220311_vehicle_245_21691.mp4,bb_3_220311_vehicle_245_21691.json
1.Training,사거리교차로(신호등있음),bb_1_150223_vehicle_48_265,1.Training/raw_data_231108_add/TS_차대차_영상_사거리교차로(신호등있음).zip,1.Training/label_data_231108_add/TL_차대차_영상_사거리교차로(신호등있음).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%9E%88%EC%9D%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%9E%88%EC%9D%8C%29.zip,TS_차대차_영상_사거리교차로(신호등있음).zip,TL_차대차_영상_사거리교차로(신호등있음).zip,bb_1_150223_vehicle_48_265.mp4,bb_1_150223_vehicle_48_265.json
1.Training,사거리교차로(신호등있음),bb_1_150414_vehicle_27_093,1.Training/raw_data_231108_add/TS_차대차_영상_사거리교차로(신호등있음).zip,1.Training/label_data_231108_add/TL_차대차_영상_사거리교차로(신호등있음).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%9E%88%EC%9D%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%9E%88%EC%9D%8C%29.zip,TS_차대차_영상_사거리교차로(신호등있음).zip,TL_차대차_영상_사거리교차로(신호등있음).zip,bb_1_150414_vehicle_27_093.mp4,bb_1_150414_vehicle_27_093.json
1.Training,사거리교차로(신호등있음),bb_1_150501_vehicle_223_33465,1.Training/raw_data_231108_add/TS_차대차_영상_사거리교차로(신호등있음).zip,1.Training/label_data_231108_add/TL_차대차_영상_사거리교차로(신호등있음).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%9E%88%EC%9D%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%9E%88%EC%9D%8C%29.zip,TS_차대차_영상_사거리교차로(신호등있음).zip,TL_차대차_영상_사거리교차로(신호등있음).zip,bb_1_150501_vehicle_223_33465.mp4,bb_1_150501_vehicle_223_33465.json
1.Training,사거리교차로(신호등있음),bb_1_160508_vehicle_250_21559,1.Training/raw_data_231108_add/TS_차대차_영상_사거리교차로(신호등있음).zip,1.Training/label_data_231108_add/TL_차대차_영상_사거리교차로(신호등있음).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%9E%88%EC%9D%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%9E%88%EC%9D%8C%29.zip,TS_차대차_영상_사거리교차로(신호등있음).zip,TL_차대차_영상_사거리교차로(신호등있음).zip,bb_1_160508_vehicle_250_21559.mp4,bb_1_160508_vehicle_250_21559.json
1.Training,사거리교차로(신호등있음),bb_1_170405_vehicle_126_084,1.Training/raw_data_231108_add/TS_차대차_영상_사거리교차로(신호등있음).zip,1.Training/label_data_231108_add/TL_차대차_영상_사거리교차로(신호등있음).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%9E%88%EC%9D%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%9E%88%EC%9D%8C%29.zip,TS_차대차_영상_사거리교차로(신호등있음).zip,TL_차대차_영상_사거리교차로(신호등있음).zip,bb_1_170405_vehicle_126_084.mp4,bb_1_170405_vehicle_126_084.json
1.Training,사거리교차로(신호등있음),bb_1_180303_vehicle_254_35663,1.Training/raw_data_231108_add/TS_차대차_영상_사거리교차로(신호등있음).zip,1.Training/label_data_231108_add/TL_차대차_영상_사거리교차로(신호등있음).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%9E%88%EC%9D%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%9E%88%EC%9D%8C%29.zip,TS_차대차_영상_사거리교차로(신호등있음).zip,TL_차대차_영상_사거리교차로(신호등있음).zip,bb_1_180303_vehicle_254_35663.mp4,bb_1_180303_vehicle_254_35663.json
1.Training,사거리교차로(신호등있음),bb_1_190106_vehicle_242_34475,1.Training/raw_data_231108_add/TS_차대차_영상_사거리교차로(신호등있음).zip,1.Training/label_data_231108_add/TL_차대차_영상_사거리교차로(신호등있음).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%9E%88%EC%9D%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%9E%88%EC%9D%8C%29.zip,TS_차대차_영상_사거리교차로(신호등있음).zip,TL_차대차_영상_사거리교차로(신호등있음).zip,bb_1_190106_vehicle_242_34475.mp4,bb_1_190106_vehicle_242_34475.json
1.Training,사거리교차로(신호등있음),bb_1_190216_vehicle_212_33189,1.Training/raw_data_231108_add/TS_차대차_영상_사거리교차로(신호등있음).zip,1.Training/label_data_231108_add/TL_차대차_영상_사거리교차로(신호등있음).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%9E%88%EC%9D%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%9E%88%EC%9D%8C%29.zip,TS_차대차_영상_사거리교차로(신호등있음).zip,TL_차대차_영상_사거리교차로(신호등있음).zip,bb_1_190216_vehicle_212_33189.mp4,bb_1_190216_vehicle_212_33189.json
1.Training,사거리교차로(신호등있음),bb_1_190523_vehicle_149_204,1.Training/raw_data_231108_add/TS_차대차_영상_사거리교차로(신호등있음).zip,1.Training/label_data_231108_add/TL_차대차_영상_사거리교차로(신호등있음).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%9E%88%EC%9D%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%9E%88%EC%9D%8C%29.zip,TS_차대차_영상_사거리교차로(신호등있음).zip,TL_차대차_영상_사거리교차로(신호등있음).zip,bb_1_190523_vehicle_149_204.mp4,bb_1_190523_vehicle_149_204.json
1.Training,사거리교차로(신호등있음),bb_1_190815_vehicle_242_34640,1.Training/raw_data_231108_add/TS_차대차_영상_사거리교차로(신호등있음).zip,1.Training/label_data_231108_add/TL_차대차_영상_사거리교차로(신호등있음).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%9E%88%EC%9D%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%82%AC%EA%B1%B0%EB%A6%AC%EA%B5%90%EC%B0%A8%EB%A1%9C%28%EC%8B%A0%ED%98%B8%EB%93%B1%EC%9E%88%EC%9D%8C%29.zip,TS_차대차_영상_사거리교차로(신호등있음).zip,TL_차대차_영상_사거리교차로(신호등있음).zip,bb_1_190815_vehicle_242_34640.mp4,bb_1_190815_vehicle_242_34640.json
1.Training,주차장(또는차도가아닌장소),bb_1_130523_vehicle_258_21832,1.Training/raw_data_231108_add/TS_차대차_영상_주차장(또는차도가아닌장소).zip,1.Training/label_data_231108_add/TL_차대차_영상_주차장(또는차도가아닌장소).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%A3%BC%EC%B0%A8%EC%9E%A5%28%EB%98%90%EB%8A%94%EC%B0%A8%EB%8F%84%EA%B0%80%EC%95%84%EB%8B%8C%EC%9E%A5%EC%86%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%A3%BC%EC%B0%A8%EC%9E%A5%28%EB%98%90%EB%8A%94%EC%B0%A8%EB%8F%84%EA%B0%80%EC%95%84%EB%8B%8C%EC%9E%A5%EC%86%8C%29.zip,TS_차대차_영상_주차장(또는차도가아닌장소).zip,TL_차대차_영상_주차장(또는차도가아닌장소).zip,bb_1_130523_vehicle_258_21832.mp4,bb_1_130523_vehicle_258_21832.json
1.Training,주차장(또는차도가아닌장소),bb_1_131025_vehicle_119_207,1.Training/raw_data_231108_add/TS_차대차_영상_주차장(또는차도가아닌장소).zip,1.Training/label_data_231108_add/TL_차대차_영상_주차장(또는차도가아닌장소).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%A3%BC%EC%B0%A8%EC%9E%A5%28%EB%98%90%EB%8A%94%EC%B0%A8%EB%8F%84%EA%B0%80%EC%95%84%EB%8B%8C%EC%9E%A5%EC%86%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%A3%BC%EC%B0%A8%EC%9E%A5%28%EB%98%90%EB%8A%94%EC%B0%A8%EB%8F%84%EA%B0%80%EC%95%84%EB%8B%8C%EC%9E%A5%EC%86%8C%29.zip,TS_차대차_영상_주차장(또는차도가아닌장소).zip,TL_차대차_영상_주차장(또는차도가아닌장소).zip,bb_1_131025_vehicle_119_207.mp4,bb_1_131025_vehicle_119_207.json
1.Training,주차장(또는차도가아닌장소),bb_1_140617_vehicle_196_058,1.Training/raw_data_231108_add/TS_차대차_영상_주차장(또는차도가아닌장소).zip,1.Training/label_data_231108_add/TL_차대차_영상_주차장(또는차도가아닌장소).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%A3%BC%EC%B0%A8%EC%9E%A5%28%EB%98%90%EB%8A%94%EC%B0%A8%EB%8F%84%EA%B0%80%EC%95%84%EB%8B%8C%EC%9E%A5%EC%86%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%A3%BC%EC%B0%A8%EC%9E%A5%28%EB%98%90%EB%8A%94%EC%B0%A8%EB%8F%84%EA%B0%80%EC%95%84%EB%8B%8C%EC%9E%A5%EC%86%8C%29.zip,TS_차대차_영상_주차장(또는차도가아닌장소).zip,TL_차대차_영상_주차장(또는차도가아닌장소).zip,bb_1_140617_vehicle_196_058.mp4,bb_1_140617_vehicle_196_058.json
1.Training,주차장(또는차도가아닌장소),bb_1_160723_vehicle_201_22238,1.Training/raw_data_231108_add/TS_차대차_영상_주차장(또는차도가아닌장소).zip,1.Training/label_data_231108_add/TL_차대차_영상_주차장(또는차도가아닌장소).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%A3%BC%EC%B0%A8%EC%9E%A5%28%EB%98%90%EB%8A%94%EC%B0%A8%EB%8F%84%EA%B0%80%EC%95%84%EB%8B%8C%EC%9E%A5%EC%86%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%A3%BC%EC%B0%A8%EC%9E%A5%28%EB%98%90%EB%8A%94%EC%B0%A8%EB%8F%84%EA%B0%80%EC%95%84%EB%8B%8C%EC%9E%A5%EC%86%8C%29.zip,TS_차대차_영상_주차장(또는차도가아닌장소).zip,TL_차대차_영상_주차장(또는차도가아닌장소).zip,bb_1_160723_vehicle_201_22238.mp4,bb_1_160723_vehicle_201_22238.json
1.Training,주차장(또는차도가아닌장소),bb_1_180611_vehicle_210_40072,1.Training/raw_data_231108_add/TS_차대차_영상_주차장(또는차도가아닌장소).zip,1.Training/label_data_231108_add/TL_차대차_영상_주차장(또는차도가아닌장소).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%A3%BC%EC%B0%A8%EC%9E%A5%28%EB%98%90%EB%8A%94%EC%B0%A8%EB%8F%84%EA%B0%80%EC%95%84%EB%8B%8C%EC%9E%A5%EC%86%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%A3%BC%EC%B0%A8%EC%9E%A5%28%EB%98%90%EB%8A%94%EC%B0%A8%EB%8F%84%EA%B0%80%EC%95%84%EB%8B%8C%EC%9E%A5%EC%86%8C%29.zip,TS_차대차_영상_주차장(또는차도가아닌장소).zip,TL_차대차_영상_주차장(또는차도가아닌장소).zip,bb_1_180611_vehicle_210_40072.mp4,bb_1_180611_vehicle_210_40072.json
1.Training,주차장(또는차도가아닌장소),bb_1_200101_vehicle_256_44891,1.Training/raw_data_231108_add/TS_차대차_영상_주차장(또는차도가아닌장소).zip,1.Training/label_data_231108_add/TL_차대차_영상_주차장(또는차도가아닌장소).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%A3%BC%EC%B0%A8%EC%9E%A5%28%EB%98%90%EB%8A%94%EC%B0%A8%EB%8F%84%EA%B0%80%EC%95%84%EB%8B%8C%EC%9E%A5%EC%86%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%A3%BC%EC%B0%A8%EC%9E%A5%28%EB%98%90%EB%8A%94%EC%B0%A8%EB%8F%84%EA%B0%80%EC%95%84%EB%8B%8C%EC%9E%A5%EC%86%8C%29.zip,TS_차대차_영상_주차장(또는차도가아닌장소).zip,TL_차대차_영상_주차장(또는차도가아닌장소).zip,bb_1_200101_vehicle_256_44891.mp4,bb_1_200101_vehicle_256_44891.json
1.Training,주차장(또는차도가아닌장소),bb_1_201127_vehicle_255_22284,1.Training/raw_data_231108_add/TS_차대차_영상_주차장(또는차도가아닌장소).zip,1.Training/label_data_231108_add/TL_차대차_영상_주차장(또는차도가아닌장소).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%A3%BC%EC%B0%A8%EC%9E%A5%28%EB%98%90%EB%8A%94%EC%B0%A8%EB%8F%84%EA%B0%80%EC%95%84%EB%8B%8C%EC%9E%A5%EC%86%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%A3%BC%EC%B0%A8%EC%9E%A5%28%EB%98%90%EB%8A%94%EC%B0%A8%EB%8F%84%EA%B0%80%EC%95%84%EB%8B%8C%EC%9E%A5%EC%86%8C%29.zip,TS_차대차_영상_주차장(또는차도가아닌장소).zip,TL_차대차_영상_주차장(또는차도가아닌장소).zip,bb_1_201127_vehicle_255_22284.mp4,bb_1_201127_vehicle_255_22284.json
1.Training,주차장(또는차도가아닌장소),bb_1_210216_vehicle_47_281,1.Training/raw_data_231108_add/TS_차대차_영상_주차장(또는차도가아닌장소).zip,1.Training/label_data_231108_add/TL_차대차_영상_주차장(또는차도가아닌장소).zip,https://data.taeo-dev.com/dataset/traffic/1.Training/raw_data_231108_add/TS_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%A3%BC%EC%B0%A8%EC%9E%A5%28%EB%98%90%EB%8A%94%EC%B0%A8%EB%8F%84%EA%B0%80%EC%95%84%EB%8B%8C%EC%9E%A5%EC%86%8C%29.zip,https://data.taeo-dev.com/dataset/traffic/1.Training/label_data_231108_add/TL_%EC%B0%A8%EB%8C%80%EC%B0%A8_%EC%98%81%EC%83%81_%EC%A3%BC%EC%B0%A8%EC%9E%A5%28%EB%98%90%EB%8A%94%EC%B0%A8%EB%8F%84%EA%B0%80%EC%95%84%EB%8B%8C%EC%9E%A5%EC%86%8C%29.zip,TS_차대차_영상_주차장(또는차도가아닌장소).zip,TL_차대차_영상_주차장(또는차도가아닌장소).zip,bb_1_210216_vehicle_47_281.mp4,bb_1_210216_vehicle_47_281.json
